CaseID,tm_start,tm_finish,duration,QFLAG,weight,xacslang,xspanish,xvaccine,xideo,xparty7,urb_sub_rur,DeviceType,Browser,Q1,Q3,DOVQ4Order,Q4,Q5,Q7,DOVQ7aOrder,Q7a,Q7Text,DOVQ7bOrder,Q7ba,Q7bb,Q7bc,Q7bd,Q7be,Q7bf,Q7c,Q7z,Q8a,Q8b,Q8c,Q8d,Q8e,Q9,Q9a,DOVQ11Order,Q11,Q12,DOVQ13Order,Q13,Q14,Q20,us_born,ppage,ppagecat,ppagect4,ppeduc,ppeducat,ppethm,ppgender,pphhhead,pphhsize,pphouse,ppincimp,ppmarit,ppmsacat,ppreg4,ppreg9,pprent,ppstaten,ppt01,ppt25,ppt612,ppt1317,ppt18ov,ppwork,fips,ppp20071,TQ1,TQ3,TQ4,TQ5,TQ7,TQ7a,TQ7b,TQ7c,TQ7z,TQ8,TQ9,TQ9a,TQ11,TQ12,TQ13,TQ14,TQ20,speeder,refusers
1560,3/2/2021 20:18:42,3/2/2021 20:23:55,313,1,.2021,1,1,3,4,7,3,8,Chrome,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,1,5,1,2,88,2,1,1,2,1,88,1,1,72,6,4,10,3,4,2,1,8,1,13,1,1,4,9,1,93,0,0,1,1,6,5,6071,88,24, , , , , , , , ,68,29, ,42,16,53, ,33,0,0
1561,3/2/2021 20:20:44,3/2/2021 20:22:35,111,1,1.9768,5,1,1,7,3,2,10,Firefox,2,5, ,88,1,88, ,88, , ,88,88,88,88,88,88,88,88,2,5,5,4,88,4,88,2,2,4,2,2,1,1,3,27,2,1,11,3,1,1,1,2,1,17,6,0,2,3,1,31,0,0,0,0,2,1,39137,2,8,5, ,9, , , , , ,23,7, ,6,8,13,8,5,0,0
1562,3/2/2021 20:21:45,3/2/2021 20:25:09,204,1,1.1243,5,1,1,3,6,1,3,Safari iPhone,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,1,2,2,2,2,4,88,2,88,2,1,1,2,1,2,1,3,47,4,3,12,4,1,1,1,4,2,16,1,1,2,3,1,34,0,1,1,0,2,1,26163,88,55,4, ,5,6, , ,17,15,19,7, ,6,12,18,7,7,0,0
1563,3/2/2021 20:22:30,3/2/2021 20:30:33,483,1,.6748,5,1,2,5,7,1,3,Safari iPhone,2,3,1,1,2,4,"_5,_1,_3,_4,_2,_6,refused",1, ,"b,d,e,f,a,c",4,2,2,2,1,1,88,1,4,4,3,3,3,2,88,2,1,4,1,1,2,1,3,38,3,2,9,2,2,2,1,4,3,1,5,1,3,5,2,59,1,0,2,0,1,7,12031,88,10,19,13,11,10,20,189, ,22,39,21, ,18,15,47,11,10,0,0
1564,3/2/2021 20:31:47,3/2/2021 20:34:01,134,1,1.5815,5,1,1,4,6,1,3,Safari iPhone,2,1, ,88,1,1, ,88, , ,88,88,88,88,88,88,3,7,1,2,2,4,88,1,88,2,1,2,1,1,3,1,3,63,5,4,9,2,1,2,1,5,3,13,2,1,3,5,2,59,0,1,0,0,4,1,12011,2,39,3, ,6,4, , ,10,8,11,4, ,6,6,6,6,7,0,0
1565,3/2/2021 20:33:40,3/2/2021 20:36:40,180,1,.4664,2,1,1,6,2,2,3,Safari iPhone,2,3,1,1,3,3,"_4,_2,_3,_1,_5,_6,refused",1, ,"d,b,e,a,f,c",2,2,3,2,1,4,88,1,2,3,3,5,5,2,88,1,3,3,2,2,1,1,2,43,3,2,10,3,4,1,1,4,1,15,1,1,3,5,1,56,0,0,0,1,3,1,37147,2,9,3,3,5,5,9,38, ,6,36,4, ,7,12,7,7,6,0,0
1566,3/2/2021 20:35:38,3/2/2021 20:38:57,199,1,.33,3,1,3,4,7,2,10,Chrome,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,1,1,1,1,2,5,1,4,88,1,1,1,1,1,3,1,1,62,5,4,10,3,4,1,1,2,1,17,1,1,1,2,1,21,0,0,0,0,2,5,36027,88,8,9, ,9,11, , ,16,13,33,14, ,14,10,16,14,9,0,0
1567,3/2/2021 20:44:18,3/2/2021 20:48:50,272,1,1.1429,5,1,1,3,2,3,10,Chrome,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,4,7,2,3,2,2,88,2,88,2,1,3,2,1,2,1,3,62,5,4,12,4,1,1,1,4,1,18,1,1,4,9,1,93,0,0,0,0,4,1,6059,1,6,6, ,10,5, , ,22,10,32,14, ,106,10,12,10,9,0,0
1568,3/2/2021 20:45:21,3/2/2021 20:49:49,268,1,.3859,2,1,1,4,7,1,3,Safari iPhone,2,4, ,88,2,4,"_5,_3,_1,_2,_4,_6,refused",2, ,"d,a,e,b,c,f",3,3,3,3,3,2,88,1,3,4,3,3,4,2,88,1,3,3,1,2,1,1,2,42,3,2,11,3,4,1,0,5,1,14,1,1,4,8,2,88,0,0,1,1,3,1,32003,2,11,12, ,12,9,6,28, ,15,20,8, ,71,20,25,5,8,0,0
1569,3/2/2021 20:49:57,3/2/2021 20:53:52,235,1,1.1135,2,1,3,7,6,3,8,Chrome,2,5, ,88,3,88, ,88, , ,88,88,88,88,88,88,88,88,5,5,4,3,3,4,88,1,3,5,2,1,2,99,1,43,3,2,5,1,4,2,1,2,4,7,4,0,4,8,2,82,0,0,0,0,2,4,16047,88,11,7, ,4, , , , , ,56,65, ,11,7,24,12,2,0,0
1570,3/2/2021 20:55:36,3/2/2021 20:59:09,213,1,.4184,5,1,2,2,7,3,3,Safari iPhone,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,2,2,2,3,3,3,88,2,1,1,1,1,88,1,3,67,6,4,9,2,2,1,1,2,3,13,3,1,3,5,2,58,0,0,0,0,2,5,13097,2,10, , , , , , , , ,62,9, ,12,12,22, ,9,0,0
1571,3/2/2021 20:56:57,3/2/2021 21:00:09,192,1,1.3355,5,1,1,6,3,1,10,Edge,2,1, ,88,1,2,"_3,_1,_4,_5,_2,_6,refused",3, ,"a,f,c,e,d,b",1,2,2,1,1,2,88,2,1,1,1,1,88,2,88,1,1,2,1,1,2,1,3,61,5,4,9,2,1,1,1,4,1,17,1,1,3,5,1,59,0,0,0,0,4,1,12057,1,9,5, ,8,8,7,32, ,12,31,9, ,8,10,10,8,7,0,0
1572,3/2/2021 21:00:25,3/2/2021 21:02:42,137,1,1.4765,2,1,3,1,6,1,3,Safari iPhone,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,3,2,1,1,1,4,3,1,88,2,1,1,2,1,2,1,1,23,1,1,9,2,4,2,1,3,1,11,6,1,3,7,1,74,0,0,0,0,3,2,48029,88,5,4, ,6,5, , ,16,6,22,5, ,11,14,8,6,4,0,0
1573,3/2/2021 21:03:15,3/2/2021 21:05:57,162,1,.4963,2,1,3,4,6,1,8,Chrome,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,2,2,2,3,3,2,88,1,1,2,1,2,88,1,1,53,4,3,11,3,4,2,1,2,1,8,5,0,3,7,1,74,0,0,0,1,1,1,48323,2,33, , , , , , , , ,33,10, ,12,13,18, ,14,0,0
1575,3/2/2021 21:32:26,3/2/2021 21:35:26,180,1,2.1089,5,1,1,5,3,3,1,Safari iPad,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,4,2,2,2,2,3,88,2,88,2,3,1,2,1,3,1,3,49,4,3,11,3,3,2,1,3,1,17,1,1,1,2,1,22,0,0,0,1,2,7,34039,88,7,4, ,10,7, , ,25,30,21,10, ,9,7,13,11,6,0,0
1576,3/2/2021 21:43:14,3/2/2021 21:50:13,419,1,.0857,5,1,2,4,4,1,10,Firefox,2,1, ,88,1,1, ,88, , ,88,88,88,88,88,88,3,7,2,2,2,3,3,4,88,1,1,5,2,1,2,1,3,84,7,4,14,4,2,1,1,1,2,5,5,1,3,5,1,52,0,0,0,0,1,5,24510,99,13,12, ,11,16, , ,45,40,103,22, ,20,18,22,22,13,0,0
1577,3/2/2021 21:48:05,3/2/2021 22:05:03,1018,1,1.2858,5,1,1,7,1,2,3,Safari iPhone,2,5, ,88,2,88, ,88, , ,88,88,88,88,88,88,88,88,4,3,3,5,88,3,88,1,3,4,1,2,1,1,3,51,4,3,10,3,1,1,1,3,1,17,1,1,3,5,1,58,0,0,0,0,3,1,13231,88,25,7, ,10, , , , , ,31,10, ,12,13,18,15,10,0,0
1578,3/2/2021 22:08:34,3/2/2021 22:11:48,194,1,.2958,3,2,3,2,2,3,10,Chrome,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,2,2,99,2,3,1,88,2,1,1,2,1,88,1,2,54,4,3,12,4,4,1,1,3,1,15,1,1,3,5,1,59,0,0,0,0,3,1,12086,1,14, , , , , , , , ,70,12, ,17,10,16, ,23,0,0
1579,3/2/2021 22:15:51,3/2/2021 22:17:53,122,1,.2939,2,1,3,2,7,3,8,Chrome,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,1,2,1,1,1,1,1,3,88,2,1,2,1,1,3,1,2,26,2,1,11,3,4,1,0,4,1,4,1,1,3,7,1,74,0,0,0,0,4,4,48141,2,5,5, ,4,5, , ,8,7,20,6, ,7,6,8,7,13,0,0
1580,3/2/2021 22:30:41,3/2/2021 22:34:16,215,1,.5321,5,1,1,4,7,3,4,Safari,2,2, ,88,2,3,"_4,_5,_2,_1,_3,_6,refused",1, ,"c,a,f,b,e,d",3,2,4,1,1,2,88,2,1,3,3,3,5,3,88,2,3,3,2,2,2,1,3,41,3,2,14,4,2,2,0,4,1,21,5,1,3,5,1,58,0,0,0,0,4,1,13089,2,7,6, ,8,7,17,32, ,6,30,14, ,11,18,15,12,7,0,0
1581,3/2/2021 22:30:12,3/6/2021 16:11:48,322896,1,.6748,5,1,2,6,7,3,8,Chrome,2,2, ,88,1,1, ,88, , ,88,88,88,88,88,88,1,7,1,1,1,1,2,1,88,1,2,3,2,2,2,4,3,34,2,2,9,2,2,2,1,8,2,1,5,1,3,5,2,59,0,4,1,1,2,3,12086,1,8,3, ,3,4, , ,3,8,35,3, ,5,4,3,4,16,0,0
1582,3/2/2021 22:31:39,3/2/2021 22:33:13,94,1,1.3629,5,1,1,3,5,1,4,Safari,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,3,1,1,3,2,2,88,1,88,2,1,1,2,1,3,1,3,32,2,2,12,4,1,2,1,2,3,19,1,1,1,2,2,21,0,0,0,0,2,1,36081,88,5,2, ,5,3, , ,15,4,15,4, ,4,5,4,6,5,0,0
1584,3/2/2021 22:48:31,3/2/2021 22:50:49,138,1,.657,1,1,3,3,7,3,3,Safari iPhone,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,2,2,2,1,3,2,88,2,1,2,2,2,88,1,1,82,7,4,9,2,4,2,1,2,2,17,1,1,4,9,1,93,0,0,0,0,2,5,6081,2,8, , , , , , , , ,37,11, ,14,10,23, ,7,0,0
1585,3/2/2021 23:12:01,3/2/2021 23:16:43,282,1,1.5508,2,2,3,5,1,3,10,MSIE,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,1,1,1,1,88,1,1,1,2,1,88,1,2,70,6,4,6,1,4,2,1,5,1,13,3,1,3,5,1,59,0,0,0,1,4,5,12086,2,11, , , , , , , , ,38,120, ,10,11,21, ,8,0,0
1586,3/2/2021 23:17:17,3/2/2021 23:22:49,332,1,.6629,5,1,1,5,6,1,10,Edge,2,1, ,88,1,1, ,88, , ,88,88,88,88,88,88,2,5,2,3,2,4,88,1,88,1,1,3,1,2,1,4,3,62,5,4,9,2,5,2,1,3,1,12,1,1,1,2,1,21,0,0,0,0,3,1,36067,2,11,14, ,7,9, , ,14,13,29,10, ,12,100,29,15,24,0,0
1587,3/2/2021 23:40:30,3/2/2021 23:42:50,140,1,2.0213,5,1,1,7,1,3,1,Safari iPad,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,1,1,88,4,88,1,1,2,1,2,88,1,3,85,7,4,9,2,1,2,1,1,1,8,2,1,3,5,1,59,0,0,0,0,1,5,12015,1,9, , , , , , , , ,29,13, ,8,18,18, ,14,0,0
1588,3/2/2021 23:49:51,3/2/2021 23:52:23,152,1,1.5605,5,1,1,4,5,1,10,Firefox,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,1,7,1,1,2,2,88,1,88,1,1,1,1,1,3,4,3,54,4,3,13,4,1,1,1,2,1,17,3,1,2,4,1,46,0,0,0,0,2,1,31055,88,8,4, ,6,5, , ,24,6,28,6, ,8,9,9,9,5,0,0
1589,3/2/2021 23:55:22,3/2/2021 23:57:34,132,1,1.6454,5,1,1,7,1,1,10,Edge,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,2,2,88,3,88,1,1,1,2,1,88,1,3,71,6,4,9,2,1,2,0,1,1,4,3,1,3,7,1,74,0,0,0,0,1,5,48439,1,9, , , , , , , , ,36,14, ,8,11,17, ,8,0,0
1590,3/3/2021 0:11:25,3/3/2021 0:14:24,179,1,.506,1,2,3,3,7,1,4,Chrome,2,3,2,1,2,2,"_5,_1,_4,_3,_2,_6,refused",4, ,"d,e,f,a,b,c",2,2,2,3,3,2,88,1,3,2,2,1,2,4,88,2,2,3,1,1,3,4,1,36,3,2,10,3,4,1,0,4,1,9,5,1,3,5,2,59,0,0,0,0,4,1,12086,2,11,16,9,21,34,8,12, ,5,7,2, ,7,3,2,2,2,0,0
1591,3/3/2021 0:17:32,3/3/2021 0:20:48,196,1,1.2371,5,1,1,4,7,3,10,Opera,2,2, ,88,2,3,"_1,_3,_2,_4,_5,_6,refused",3, ,"a,f,b,e,c,d",2,3,2,2,2,1,88,5,2,2,2,2,88,3,88,2,1,2,2,1,3,1,3,60,5,4,10,3,1,2,1,4,1,11,1,1,1,2,1,23,0,0,2,0,2,1,42045,2,7,6, ,6,12,11,44, ,15,18,7, ,7,11,12,10,5,0,0
1592,3/3/2021 0:22:30,3/3/2021 0:23:56,86,1,2.8603,5,1,1,7,1,3,10,Chrome,2,5, ,88,3,88, ,88, , ,88,88,88,88,88,88,88,88,2,5,4,3,88,3,88,1,2,3,2,2,2,2,3,18,1,1,7,1,1,2,0,2,1,13,5,1,2,3,1,31,0,0,0,0,2,4,39035,2,4,3, ,4, , , , , ,13,6, ,6,10,9,4,4,0,0
1593,3/3/2021 0:24:30,3/3/2021 0:34:40,610,1,1.2642,2,2,1,2,7,1,3,Safari iPhone,2,1, ,88,1,4,"_2,_1,_4,_5,_3,_6,refused",1, ,"a,d,e,c,f,b",2,4,4,3,3,3,88,3,2,2,2,3,3,1,88,2,1,1,2,2,1,1,2,18,1,1,9,2,4,2,0,2,1,8,5,1,4,9,2,93,0,0,0,0,2,4,6037,88,11,124, ,11,20,28,122, ,34,85,14, ,22,13,39,13,39,0,0
1594,3/3/2021 0:26:17,3/3/2021 0:31:09,292,1,.8624,2,1,3,4,3,1,10,Edge,2,2, ,88,1,2,"_4,_1,_5,_3,_2,_6,refused",1, ,"c,d,b,e,a,f",2,1,3,2,2,1,88,1,3,2,3,2,2,4,88,2,1,3,2,2,3,1,1,94,7,4,6,1,4,2,1,1,1,8,2,1,2,3,1,32,0,0,0,0,1,5,18003,2,28,5, ,10,8,6,108, ,13,25,11, ,7,10,13,12,6,0,0
1595,3/3/2021 0:34:59,3/3/2021 0:37:29,150,1,.4457,2,2,3,6,7,3,10,Chrome,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,3,2,1,2,2,1,1,1,88,2,1,3,2,1,3,1,2,39,3,2,9,2,4,2,0,4,1,10,1,1,3,5,1,59,0,0,1,1,2,1,12101,2,9,5, ,7,5, , ,11,6,22,6, ,6,7,9,7,8,0,0
1596,3/2/2021 22:12:30,3/3/2021 0:47:55,9325,1,.6856,2,1,1,4,3,3,10,Firefox,2,3,1,2,1,3,"_1,_5,_3,_2,_4,_6,refused",4, ,"e,d,a,c,f,b",3,3,3,2,2,3,88,5,3,4,4,5,3,2,88,1,3,2,1,2,1,1,2,46,4,3,9,2,4,2,1,3,1,15,1,1,4,9,1,93,0,0,0,0,3,1,6037,1,34,11,9,7,12,27,46, ,18,36,33, ,10,12,16,15,28,0,0
1597,3/3/2021 0:44:11,3/3/2021 0:47:12,181,1,.6695,3,2,1,3,2,1,3,Safari iPhone,2,1, ,88,3,1, ,88, , ,88,88,88,88,88,88,3,2,1,1,1,2,3,2,88,2,1,3,2,1,2,1,2,37,3,2,7,1,4,2,1,3,3,1,1,1,2,3,2,31,0,0,1,0,2,1,39049,1,8,4, ,7,7, , ,12,18,32,9, ,6,8,15,21,8,0,0
1598,3/3/2021 0:44:23,3/3/2021 0:53:03,520,1,1.5966,5,1,1,2,1,2,3,Safari iPhone,2,4, ,88,1,4,"_1,_3,_4,_5,_2,_6,refused",2, ,"c,d,a,b,e,f",3,2,4,4,3,4,88,1,2,4,3,2,88,4,88,2,3,4,2,2,2,1,3,52,4,3,9,2,1,2,1,5,1,17,1,0,3,5,1,59,1,0,0,0,4,1,12059,1,31,10, ,15,32,20,160, ,31,54,16, ,26,13,21,26,17,0,0
1599,3/3/2021 0:45:50,3/3/2021 0:50:45,295,1,2.1864,5,1,1,4,5,3,3,Safari iPhone,2,2, ,88,3,2,"_2,_5,_3,_4,_1,_6,refused",6,Waiting for essential workers and 1st responders to get their shot. They are more important,"d,e,b,c,a,f",2,2,2,2,2,2,88,5,3,2,2,3,88,2,88,2,1,2,1,1,2,1,3,52,4,3,9,2,3,2,1,4,1,13,1,1,2,4,2,43,0,0,0,0,4,6,29099,2,7,6, ,17,9,88,32, ,15,24,42, ,10,6,11,7,6,0,0
1600,3/3/2021 0:52:08,3/3/2021 0:55:20,192,1,.6907,5,1,2,3,7,1,8,Chrome,2,3,2,1,2,2,"_4,_3,_1,_2,_5,_6,refused",2, ,"e,d,a,f,c,b",2,3,3,1,1,2,88,1,3,4,3,2,3,2,88,1,1,3,1,2,2,1,3,40,3,2,10,3,2,1,1,3,1,15,1,1,1,2,2,21,0,0,1,0,2,1,36047,1,23,5,4,5,7,11,29, ,10,22,7, ,9,8,9,8,5,0,0
1602,3/3/2021 1:02:58,3/3/2021 1:05:00,122,1,2.9277,5,1,1,99,5,3,8,Chrome,2,5, ,88,3,88, ,88, , ,88,88,88,88,88,88,88,88,5,5,5,5,88,4,88,1,3,3,1,99,99,99,3,43,3,2,6,1,1,1,0,2,1,8,6,1,3,7,1,74,0,0,0,0,2,4,48201,1,7,4, ,9, , , , , ,31,12, ,13,13,12,2,1,0,0
1603,3/3/2021 1:03:08,3/3/2021 1:15:13,725,1,1.1705,5,1,1,3,6,3,4,Safari,2,3,2,1,1,2,"_5,_1,_4,_3,_2,_6,refused",2, ,"c,a,f,e,b,d",3,3,3,3,3,3,88,1,4,4,4,3,4,2,88,1,3,3,2,1,2,1,3,51,4,3,9,2,2,2,1,1,1,18,1,1,3,7,1,72,0,0,0,0,1,1,22033,2,27,24,19,10,16,17,47, ,48,32,10, ,14,75,17,13,6,0,0
1604,3/3/2021 1:17:25,3/3/2021 1:21:22,237,1,.4323,5,1,2,2,5,1,8,Chrome,2,3,1,1,2,3,"_5,_3,_2,_1,_4,_6,refused",5, ,"b,e,d,f,a,c",1,2,3,1,1,1,88,1,3,2,2,4,4,99,88,2,3,3,1,2,2,1,3,26,2,1,12,4,2,2,0,4,1,14,5,1,2,3,1,33,0,0,0,1,3,1,17043,2,12,4,6,7,7,13,26, ,17,39,6, ,9,17,11,6,8,0,0
1605,3/3/2021 1:25:11,3/3/2021 1:31:25,374,1,1.1074,5,1,1,2,7,1,10,Chrome,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,1,2,1,1,1,2,1,2,88,1,1,1,1,1,3,1,3,29,2,1,12,4,2,1,1,2,3,8,5,1,3,5,2,59,0,0,0,0,2,1,12086,2,13,11, ,5,9, , ,20,18,44,21, ,15,14,18,35,7,0,0
1606,3/3/2021 1:36:01,3/3/2021 1:38:35,154,1,1.8677,5,1,1,6,1,3,10,Edge,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,1,1,2,2,2,1,88,2,88,1,3,2,1,2,2,1,3,53,4,3,10,3,1,2,1,1,2,12,3,1,3,6,1,62,0,0,0,0,1,1,47149,1,9,6, ,7,8, , ,11,7,32,6, ,7,5,11,9,8,0,0
1607,3/3/2021 2:16:36,3/3/2021 2:19:28,172,1,.4942,5,1,2,5,7,2,4,Safari,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,1,1,3,2,88,1,1,1,1,1,88,1,3,76,7,4,9,2,2,2,1,2,1,13,1,1,3,5,1,59,0,0,0,0,2,5,12039,1,13, , , , , , , , ,52,14, ,14,12,15, ,14,0,0
1608,3/3/2021 2:26:35,3/3/2021 2:30:44,249,1,.9076,2,1,3,1,7,3,4,Safari,2,2, ,88,1,3,"_3,_5,_2,_1,_4,_6,refused",1, ,"b,a,e,d,f,c",3,3,3,2,3,3,88,4,2,4,4,3,4,1,88,1,3,4,2,1,2,1,2,42,3,2,12,4,4,1,1,3,1,20,6,1,1,2,1,22,0,0,0,1,2,1,34031,2,5,6, ,6,10,26,62, ,14,36,7, ,11,18,9,13,6,0,0
1609,3/3/2021 2:52:26,3/3/2021 2:53:53,87,1,2.1245,5,1,1,4,6,1,3,Safari iPhone,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,2,2,2,3,88,2,88,1,1,1,1,1,88,1,3,45,4,3,14,4,3,2,1,4,1,21,1,1,4,8,1,84,0,0,2,0,2,1,8031,88,10, , , , , , , , ,16,6, ,5,12,7, ,8,0,0
1610,3/3/2021 2:53:32,3/3/2021 2:55:10,98,1,.5219,2,1,3,5,1,1,10,Edge,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,1,1,1,1,1,1,1,2,88,1,1,3,2,2,3,1,1,40,3,2,11,3,4,1,1,6,1,16,1,1,3,7,1,74,0,0,0,0,6,1,48029,1,5,3, ,4,7, , ,7,5,10,7, ,5,7,6,8,8,0,0
1611,3/3/2021 3:05:33,3/3/2021 3:08:51,198,1,.5903,1,2,3,5,6,3,10,Chrome,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,1,1,1,1,1,2,2,1,88,2,1,2,2,2,3,1,2,44,3,2,8,1,4,1,0,4,1,11,1,1,2,3,2,33,0,0,0,1,3,1,17197,2,7,7, ,8,9, , ,25,13,40,10, ,8,10,16,9,8,0,0
1612,3/3/2021 3:29:19,3/3/2021 3:31:41,142,1,1.9365,5,1,1,5,2,1,8,Chrome,2,2, ,88,3,1, ,88, , ,88,88,88,88,88,88,1,7,3,2,3,3,88,2,88,1,3,2,2,1,2,1,3,21,1,1,9,2,1,1,0,4,1,13,5,1,2,3,1,34,0,0,0,0,4,7,26081,88,6,5, ,4,11, , ,11,7,19,5, ,6,10,29,6,9,0,0
1613,3/3/2021 3:29:07,3/3/2021 3:35:27,380,1,.3203,1,2,3,2,7,1,3,Safari iPhone,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,4,2,1,1,2,1,1,1,88,1,1,2,2,1,2,1,1,55,5,3,9,2,4,2,0,4,1,5,1,1,4,8,2,86,0,0,0,0,4,2,4013,2,16,9, ,19,11, , ,23,11,158,23, ,11,12,27,12,10,0,0
1614,3/3/2021 3:32:52,3/3/2021 3:36:28,216,1,1.9904,5,1,1,1,5,3,8,Chrome,2,5, ,88,2,88, ,88, , ,88,88,88,88,88,88,88,88,5,5,5,5,88,2,88,2,1,5,2,2,4,1,3,52,4,3,7,1,1,1,1,1,4,6,3,1,4,9,1,92,0,0,0,0,1,2,41051,88,10,7, ,14, , , , , ,35,13, ,13,11,13,8,11,0,0
1615,3/3/2021 3:50:56,3/3/2021 3:54:07,191,1,.356,1,1,3,4,5,1,3,Safari iPhone,2,3,1,1,2,3,"_4,_5,_2,_1,_3,_6,refused",3, ,"e,d,a,c,f,b",3,4,4,4,4,2,88,1,2,2,2,2,2,2,88,2,3,3,2,2,2,1,1,36,3,2,10,3,4,2,1,1,1,8,5,1,4,8,2,85,0,0,0,0,1,1,35013,2,8,4,6,4,6,9,35, ,14,26,7, ,7,10,11,8,9,0,0
1616,2/26/2021 20:06:47,3/3/2021 3:56:01,373754,1,.6748,5,1,1,4,7,1,7,Chrome,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,1,1,2,4,88,1,1,3,1,1,88,1,3,42,3,2,9,2,2,2,1,3,3,6,6,1,3,7,2,74,0,0,0,0,3,4,48201,1,31, , , , , , , , ,23,32, ,6,9,22, ,7,0,0
1617,3/3/2021 4:33:09,3/3/2021 4:36:06,177,1,.5045,1,1,3,4,3,1,5,Chrome,2,5, ,88,1,88, ,88, , ,88,88,88,88,88,88,88,88,3,5,5,3,5,3,88,2,3,5,1,2,1,1,1,54,4,3,10,3,4,2,1,3,1,12,2,1,4,8,1,86,0,0,0,0,3,1,4019,1,39,5, ,10, , , , , ,29,8, ,9,14,11,11,9,0,0
1618,3/3/2021 4:40:32,3/3/2021 4:51:34,662,1,.5579,5,1,2,4,5,1,10,Chrome,2,5, ,88,1,88, ,88, , ,88,88,88,88,88,88,88,88,2,3,3,3,3,2,88,1,3,4,2,2,3,1,3,32,2,2,10,3,2,1,1,4,1,15,1,1,3,5,1,59,0,2,0,0,2,1,12031,1,47,16, ,18, , , , , ,204,51, ,20,98,81,25,45,0,0
1619,3/3/2021 4:43:13,3/3/2021 4:47:13,240,1,1.9542,5,1,1,4,5,3,8,Chrome,2,4, ,88,2,4,"_2,_5,_3,_1,_4,_6,refused",1, ,"a,d,b,f,e,c",4,2,4,3,2,3,88,2,2,5,5,4,88,4,88,2,2,5,2,2,1,1,3,46,4,3,10,3,1,2,1,2,3,13,5,1,4,9,2,93,0,0,0,0,2,1,6077,88,12,15, ,7,6,10,29, ,36,25,5, ,7,10,11,8,6,0,0
1620,3/3/2021 4:50:44,3/3/2021 4:54:30,226,1,2.0585,5,1,1,4,4,2,8,Chrome,2,5, ,88,3,88, ,88, , ,88,88,88,88,88,88,88,88,3,5,4,3,88,3,88,1,3,5,2,2,2,1,3,36,3,2,9,2,1,1,1,3,4,11,1,1,3,5,2,54,0,0,1,0,2,1,51155,88,10,30, ,9, , , , , ,38,36, ,12,9,21,17,23,0,0
1621,3/3/2021 4:56:11,3/3/2021 5:00:23,252,1,2.192,5,1,1,2,5,3,8,Chrome,2,4, ,88,3,4,"_2,_1,_4,_5,_3,_6,refused",2, ,"d,e,b,c,a,f",4,4,4,4,4,4,88,2,5,5,5,5,88,3,88,2,3,5,1,2,2,1,3,56,5,3,9,2,1,2,1,1,3,7,4,1,4,9,2,92,0,0,0,0,1,1,41071,88,8,7, ,9,7,18,38, ,13,22,9, ,8,8,15,26,30,0,0
1622,3/3/2021 5:13:28,3/3/2021 5:15:51,143,1,1.4205,5,1,1,3,5,1,10,Firefox,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,1,7,1,2,2,3,88,1,88,2,3,2,2,1,3,1,3,32,2,2,12,4,1,1,1,2,1,20,1,1,3,7,1,73,0,0,0,0,2,1,40143,2,6,3, ,6,8, , ,18,6,21,11, ,8,8,11,8,6,0,0
1623,3/3/2021 5:27:35,3/3/2021 5:34:54,439,1,.225,5,1,2,2,4,3,8,Chrome,2,2, ,88,2,99, ,88, , ,88,88,88,88,88,88,88,7,4,3,4,5,3,3,88,2,1,3,1,2,1,1,3,41,3,2,12,4,2,1,1,4,3,11,3,1,3,5,2,58,0,2,0,0,2,1,13089,88,11,23, ,30,3, , , ,19,83,27, ,34,40,52,12,70,0,0
